联	O
合	O
A	B-Drug
R	I-Drug
B	I-Drug
在	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
LB	O
患	O
者	O
中	O
具	O
有	O
较	O
高	O
的	O
耐	O
受	O
性	O
和	O
有	O
效	O
率	O
,	O
可	O
使	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
的	O
尿	B-Symptom
LB	I-Symptom
蛋	I-Symptom
白	I-Symptom
水	O
平	O
显	B-Level
著	I-Level
降	I-Level
低	I-Level
I	O
I	O
I	O
X	O
I	O
-	O
I	O
O	O
I	O
I	O
,	O
有	B-Level
效	I-Level
降	O
低	O
了	O
患	O
者	O
舒	B-Test
张	I-Test
压	I-Test
。	O

然	O
而	O
,	O
较	O
LB	O
新	O
的	O
研	O
究	O
表	O
明	O
A	B-Drug
C	I-Drug
E	I-Drug
I	I-Drug
与	O
A	B-Drug
R	I-Drug
B	I-Drug
联	O
合	O
治	O
疗	O
疗	O
效	O
并	O
不	O
优	O
于	O
单	O
药	O
治	O
LB	O
疗	O
,	O
联	O
合	O
A	B-Drug
R	I-Drug
B	I-Drug
及	O
A	B-Drug
C	I-Drug
E	I-Drug
I	I-Drug
后	O
,	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
血	O
清	O
肌	O
酐	O
水	O
平	O
、	O
E	B-Disease
S	I-Disease
R	I-Disease
D	I-Disease
LB	O
发	O
生	O
及	O
死	O
亡	O
率	O
方	O
面	O
并	O
无	O
明	O
显	O
差	O
异	O
”	O
叫	O
。	O

本	O
共	O
识	O
不	O
推	O
荐	O
联	O
合	O
使	O
LB	O
用	O
A	B-Drug
C	I-Drug
E	I-Drug
I	I-Drug
和	O
A	B-Drug
R	I-Drug
B	I-Drug
。	O

如	O
果	O
已	O
在	O
联	O
合	O
使	O
用	O
A	B-Drug
C	I-Drug
E	I-Drug
I	I-Drug
和	O
A	B-Drug
R	I-Drug
B	I-Drug
,	O
则	O
需	O
要	O
LB	O
检	O
测	O
和	O
随	O
访	O
血	B-Test
钾	I-Test
和	O
肾	B-Test
功	I-Test
能	I-Test
m	O
·	O
。	O

LB	O
(	O
四	O
)	O
纠	O
正	O
脂	B-Disease
质	I-Disease
代	I-Disease
谢	I-Disease
紊	I-Disease
乱	I-Disease
LB	O
高	B-Reason
脂	I-Reason
血	I-Reason
症	I-Reason
不	O
仅	O
直	O
接	O
参	O
与	O
糖	B-Disease
尿	I-Disease
病	I-Disease
胰	B-Reason
岛	I-Reason
素	I-Reason
抵	I-Reason
抗	I-Reason
和	O
心	B-Disease
血	I-Disease
管	I-Disease
并	I-Disease
LB	I-Disease
发	I-Disease
症	I-Disease
的	O
发	O
生	O
,	O
低	B-Reason
密	I-Reason
度	I-Reason
脂	I-Reason
蛋	I-Reason
白	I-Reason
胆	I-Reason
固	I-Reason
醇	I-Reason
(	I-Reason
L	I-Reason
D	I-Reason
L	I-Reason
—	I-Reason
C	I-Reason
)	I-Reason
还	O
可	O
以	O
通	O
过	O
作	O
LB	O
用	O
于	O
肾	B-Anatomy
小	I-Anatomy
球	I-Anatomy
系	I-Anatomy
膜	I-Anatomy
细	I-Anatomy
胞	I-Anatomy
上	O
的	O
L	B-Test
D	I-Test
L	I-Test
受	O
体	O
,	O
导	O
致	O
系	B-Anatomy
膜	I-Anatomy
细	I-Anatomy
胞	I-Anatomy
和	O
足	B-Anatomy
细	I-Anatomy
LB	I-Anatomy
胞	I-Anatomy
的	O
损	O
伤	O
,	O
加	O
重	O
蛋	B-Symptom
白	I-Symptom
尿	I-Symptom
和	O
肾	B-Disease
小	I-Disease
球	I-Disease
及	I-Disease
肾	I-Disease
小	I-Disease
管	I-Disease
间	I-Disease
质	I-Disease
纤	I-Disease
维	I-Disease
化	I-Disease
的	O
进	O
LB	O
展	O
。	O

糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
出	O
现	O
肾	B-Reason
病	I-Reason
综	I-Reason
合	I-Reason
征	I-Reason
和	O
肾	B-Test
功	I-Test
能	I-Test
不	I-Reason
全	I-Reason
,	O
又	O
会	O
进	O
一	O
LB	O
步	O
加	O
重	O
高	B-Disease
脂	I-Disease
血	I-Disease
症	I-Disease
。	O

因	O
此	O
.	O
积	O
极	O
纠	O
正	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
患	O
者	O
体	O
内	O
脂	B-Disease
LB	I-Disease
代	I-Disease
谢	I-Disease
紊	I-Disease
乱	I-Disease
,	O
亦	O
对	O
糖	B-Disease
尿	I-Disease
病	I-Disease
。	I-Disease

肾	I-Disease
病	I-Disease
具	O
有	O
重	O
要	O
意	O
义	O
。	O

LB	O
1	O
.	O
血	B-Test
脂	I-Test
控	O
制	O
目	O
标	O
值	O
:	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
患	O
者	O
血	O
脂	O
干	O
预	O
治	O
疗	O
切	O
点	O
:	O
LB	O
血	B-Test
L	I-Test
D	I-Test
L	I-Test
.	I-Test
C	I-Test
>	O
3	B-Test_Value
.	I-Test_Value
3	I-Test_Value
8	I-Test_Value
m	I-Test_Value
m	I-Test_Value
o	I-Test_Value
l	I-Test_Value
/	I-Test_Value
L	I-Test_Value
(	I-Test_Value
1	I-Test_Value
3	I-Test_Value
0	I-Test_Value
m	I-Test_Value
g	I-Test_Value
/	I-Test_Value
d	I-Test_Value
1	I-Test_Value
)	I-Test_Value
,	O
甘	B-Test
油	I-Test
三	I-Test
酯	I-Test
(	I-Test
T	I-Test
G	I-Test
)	I-Test
>	O
2	B-Test_Value
.	I-Test_Value
2	I-Test_Value
6	I-Test_Value
m	I-Test_Value
m	I-Test_Value
o	I-Test_Value
l	I-Test_Value
/	I-Test_Value
L	I-Test_Value
LB	I-Test_Value
(	I-Test_Value
2	I-Test_Value
0	I-Test_Value
0	I-Test_Value
SPACE	I-Test_Value
m	I-Test_Value
g	I-Test_Value
/	I-Test_Value
d	I-Test_Value
1	I-Test_Value
)	I-Test_Value
。	O

治	O
疗	O
目	O
标	O
:	O
L	B-Test
D	I-Test
L	I-Test
.	I-Test
C	I-Test
水	O
平	O
降	O
至	O
2	B-Test_Value
.	I-Test_Value
6	I-Test_Value
SPACE	I-Test_Value
m	I-Test_Value
m	I-Test_Value
o	I-Test_Value
l	I-Test_Value
/	I-Test_Value
L	I-Test_Value
以	I-Test_Value
下	I-Test_Value
(	O
并	B-Disease
发	I-Disease
LB	I-Disease
冠	I-Disease
谳	I-Disease
至	O
1	B-Test_Value
.	I-Test_Value
8	I-Test_Value
6	I-Test_Value
m	I-Test_Value
m	I-Test_Value
o	I-Test_Value
l	I-Test_Value
/	I-Test_Value
L	I-Test_Value
以	I-Test_Value
下	I-Test_Value
)	O
,	O
T	B-Test
G	I-Test
降	O
至	O
1	B-Test_Value
.	I-Test_Value
5	I-Test_Value
SPACE	I-Test_Value
m	I-Test_Value
m	I-Test_Value
o	I-Test_Value
l	I-Test_Value
/	I-Test_Value
L	I-Test_Value
以	I-Test_Value
下	I-Test_Value
。	O

LB	O
2	O
.	O
降	O
脂	O
药	O
物	O
的	O
选	O
择	O
:	O
研	O
究	O
表	O
明	O
他	B-Drug
汀	I-Drug
类	I-Drug
药	I-Drug
物	I-Drug
可	O
减	O
少	O
糖	B-Disease
尿	I-Disease
LB	I-Disease
病	I-Disease
血	I-Disease
管	I-Disease
疾	I-Disease
病	I-Disease
的	O
发	O
生	O
率	O
和	O
。	O

肾	B-Test
功	I-Test
能	I-Test
减	I-Disease
退	I-Disease
”	O
叫	O
,	O
建	O
议	O
所	O
有	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
LB	O
者	O
均	O
应	O
首	O
选	O
口	O
服	O
他	B-Drug
汀	I-Drug
类	I-Drug
药	I-Drug
物	I-Drug
,	O
以	O
T	B-Test
G	I-Test
升	I-Symptom
高	I-Symptom
为	O
主	O
时	O
可	O
首	O
选	O
贝	B-Drug
特	I-Drug
LB	I-Drug
类	I-Drug
降	I-Drug
脂	I-Drug
药	I-Drug
。	O

2	B-Disease
型	I-Disease
糖	I-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
常	O
见	O
混	B-Disease
合	I-Disease
性	I-Disease
高	I-Disease
脂	I-Disease
血	I-Disease
症	I-Disease
。	O

单	O
一	O
降	O
LB	O
脂	O
药	O
大	B-Amount
剂	I-Amount
量	I-Amount
时	O
不	O
良	O
反	O
应	O
增	O
加	O
,	O
为	O
了	O
提	O
高	O
调	O
脂	O
治	O
疗	O
的	O
达	O
标	O
率	O
,	O
LB	O
往	O
往	O
需	O
不	O
同	O
类	O
别	O
调	O
脂	O
药	O
联	O
合	O
应	O
用	O
。	O

他	B-Drug
汀	I-Drug
类	I-Drug
和	O
贝	B-Drug
特	I-Drug
类	I-Drug
联	O
用	O
:	O
LB	O
混	B-Disease
合	I-Disease
性	I-Disease
高	I-Disease
脂	I-Disease
血	I-Disease
症	I-Disease
经	O
单	O
用	O
他	B-Drug
汀	I-Drug
类	I-Drug
或	O
贝	B-Drug
特	I-Drug
类	I-Drug
未	O
达	O
标	O
者	O
,	O
可	O
考	O
虑	O
LB	O
两	O
药	O
联	O
合	O
治	O
疗	O
。	O

尽	O
管	O
目	O
前	O
有	O
证	O
据	O
表	O
明	O
两	O
药	O
合	O
理	O
联	O
用	O
是	O
安	O
全	O
LB	O
的	O
(	O
A	O
C	O
C	O
O	O
R	O
D	O
已	O
经	O
证	O
明	O
是	O
安	O
全	O
的	O
)	O
,	O
但	O
除	O
非	O
特	B-Level
别	I-Level
严	I-Level
重	I-Level
的	I-Disease
混	I-Disease
合	I-Disease
LB	I-Disease
性	I-Disease
血	I-Disease
脂	I-Disease
异	I-Disease
常	I-Disease
,	O
一	O
般	O
应	O
单	O
药	O
治	O
疗	O
;	O
必	O
要	O
时	O
谨	O
慎	O
联	O
合	O
,	O
但	O
剂	B-Amount
量	I-Amount
应	I-Amount
LB	I-Amount
小	I-Amount
;	O
两	B-Method
药	I-Method
分	I-Method
开	I-Method
时	I-Method
间	I-Method
服	I-Method
用	I-Method
;	O
他	B-Drug
汀	I-Drug
类	I-Drug
和	O
贝	B-Drug
特	I-Drug
类	I-Drug
联	O
用	O
时	O
,	O
首	O
选	O
非	B-Drug
诺	I-Drug
LB	I-Drug
贝	I-Drug
特	I-Drug
。	O

有	O
以	O
下	O
特	O
殊	O
情	O
况	O
者	O
慎	O
用	O
,	O
包	O
括	O
老	O
年	O
、	O
严	B-Level
重	I-Level
肝	I-Disease
。	I-Disease

肾	I-Disease
疾	I-Disease
病	I-Disease
、	O
LB	O
甲	B-Test
状	I-Test
腺	I-Test
功	I-Test
能	I-Test
减	I-Disease
退	I-Disease
等	O
,	O
并	O
严	O
密	O
监	O
测	O
和	O
随	O
访	O
,	O
一	O
旦	O
发	O
现	O
异	O
常	O
,	O
及	O
LB	O
时	O
停	O
药	O
。	O

他	B-Drug
汀	I-Drug
类	I-Drug
和	O
依	B-Drug
折	I-Drug
麦	I-Drug
布	I-Drug
联	O
用	O
:	O
单	O
用	O
他	B-Drug
汀	I-Drug
类	I-Drug
调	O
脂	O
药	O
治	O
疗	O
LB	O
后	O
L	B-Test
D	I-Test
L	I-Test
.	I-Test
C	I-Test
仍	O
未	O
达	O
标	O
者	O
,	O
可	O
考	O
虑	O
他	B-Drug
汀	I-Drug
类	I-Drug
和	O
依	B-Drug
折	I-Drug
麦	I-Drug
布	I-Drug
联	O
用	O
。	O

现	O
LB	O
有	O
证	O
据	O
表	O
明	O
依	B-Drug
折	I-Drug
麦	I-Drug
布	I-Drug
和	O
小	B-Amount
剂	I-Amount
量	I-Amount
他	B-Drug
汀	I-Drug
类	I-Drug
联	O
合	O
应	O
用	O
比	O
单	O
独	O
增	O
加	O
LB	O
他	B-Drug
汀	I-Drug
类	I-Drug
剂	O
量	O
能	O
更	O
好	O
地	O
改	O
善	O
血	B-Symptom
脂	I-Symptom
紊	I-Symptom
乱	I-Symptom
,	O
且	O
安	O
全	O
性	O
好	O
”	O
⋯	O
。	O

LB	O
(	O
1	O
)	O
三	B-Drug
羟	I-Drug
基	I-Drug
三	I-Drug
甲	I-Drug
基	I-Drug
戊	I-Drug
二	I-Drug
酰	I-Drug
辅	I-Drug
酶	I-Drug
A	I-Drug
(	I-Drug
H	I-Drug
M	I-Drug
G	I-Drug
.	I-Drug
C	I-Drug
o	I-Drug
A	I-Drug
)	I-Drug
还	I-Drug
原	I-Drug
酶	I-Drug
抑	I-Drug
LB	I-Drug
制	I-Drug
剂	I-Drug
(	O
他	B-Drug
汀	I-Drug
类	I-Drug
)	O
:	O
抑	O
制	O
细	O
胞	O
内	O
胆	O
固	O
醇	O
合	O
成	O
早	O
期	O
阶	O
段	O
的	O
限	O
速	O
酶	O
LB	O
即	O
H	O
M	O
G	O
—	O
C	O
o	O
A	O
还	O
原	O
酶	O
,	O
造	O
成	O
细	O
胞	O
内	O
游	O
离	O
胆	O
固	O
醇	O
减	O
少	O
,	O
并	O
通	O
过	O
LB	O
反	O
馈	O
性	O
上	O
调	O
细	O
胞	O
表	O
面	O
L	B-Test
D	I-Test
L	I-Test
受	O
体	O
的	O
表	O
达	O
,	O
因	O
而	O
使	O
细	O
胞	O
L	B-Test
D	I-Test
L	I-Test
—	O
C	O
LB	O
受	O
体	O
数	O
目	O
增	O
多	O
及	O
活	O
性	O
增	O
强	O
,	O
加	O
速	O
了	O
循	O
环	B-Test
极	I-Test
低	I-Test
密	I-Test
度	I-Test
脂	I-Test
蛋	I-Test
白	I-Test
LB	I-Test
(	I-Test
V	I-Test
L	I-Test
D	I-Test
L	I-Test
)	I-Test
残	I-Test
粒	I-Test
[	O
或	O
中	B-Test
间	I-Test
密	I-Test
度	I-Test
脂	I-Test
蛋	I-Test
白	I-Test
(	I-Test
I	I-Test
D	I-Test
L	I-Test
)	O
】	O
和	O
L	B-Test
D	I-Test
L	I-Test
.	I-Test
C	I-Test
的	O
清	O
除	O
。	O

LB	O
轻	B-Level
至	I-Level
中	I-Level
度	I-Level
。	I-Disease

肾	B-Test
功	I-Test
能	I-Test
患	O
者	O
无	O
需	O
调	O
整	O
辛	B-Drug
伐	I-Drug
他	I-Drug
汀	I-Drug
、	O
氟	B-Drug
伐	I-Drug
他	I-Drug
汀	I-Drug
等	O
他	B-Drug
汀	I-Drug
LB	O
类	O
的	O
药	O
物	O
用	O
量	O
,	O
但	O
在	O
重	B-Level
度	I-Level
肾	B-Test
功	I-Test
能	I-Test
不	I-Disease
全	I-Disease
(	O
如	O
C	B-Test
c	I-Test
r	I-Test
<	O
3	B-Test_Value
0	I-Test_Value
SPACE	I-Test_Value
m	I-Test_Value
l	I-Test_Value
/	I-Test_Value
m	I-Test_Value
i	I-Test_Value
n	I-Test_Value
)	O
时	O
LB	O
需	O
减	O
量	O
或	O
禁	O
用	O
。	O

肾	B-Disease
脏	I-Disease
疾	I-Disease
病	I-Disease
不	O
影	O
响	O
阿	B-Drug
托	I-Drug
伐	I-Drug
他	I-Drug
汀	I-Drug
的	O
血	O
浆	O
浓	O
度	O
和	O
LB	O
其	O
降	O
低	O
L	B-Test
D	I-Test
L	I-Test
—	I-Test
C	I-Test
的	O
效	O
果	O
,	O
故	O
肾	B-Test
功	I-Test
能	I-Test
不	I-Disease
全	I-Disease
患	O
者	O
均	O
无	O
需	O
调	O
整	O
其	O
用	O
LB	O
药	O
剂	O
量	O
,	O
同	O
时	O
,	O
由	O
于	O
阿	B-Drug
托	I-Drug
伐	I-Drug
他	I-Drug
汀	I-Drug
与	O
血	O
浆	O
蛋	O
白	O
的	O
广	O
泛	O
结	O
合	O
,	O
血	B-Treatment
LB	I-Treatment
液	I-Treatment
透	I-Treatment
析	I-Treatment
并	O
不	O
能	O
显	O
著	O
提	O
高	O
其	O
清	O
除	O
率	O
,	O
但	O
目	O
前	O
由	O
于	O
缺	O
乏	O
其	O
在	O
透	B-Treatment
LB	I-Treatment
析	I-Treatment
患	O
者	O
中	O
的	O
用	O
药	O
经	O
验	O
,	O
故	O
仍	O
需	O
谨	O
慎	O
用	O
药	O
。	O

LB	O
(	O
2	O
)	B-Drug
胆	I-Drug
汁	I-Drug
酸	I-Drug
螯	I-Drug
合	I-Drug
剂	I-Drug
:	O
包	O
括	O
考	B-Drug
来	I-Drug
烯	I-Drug
胺	I-Drug
、	O
考	B-Drug
来	I-Drug
替	I-Drug
泊	I-Drug
,	O
主	O
要	O
为	O
碱	O
LB	O
性	O
阴	O
离	O
子	O
交	O
换	O
树	O
脂	O
,	O
在	O
肠	B-Anatomy
道	I-Anatomy
内	O
能	O
与	O
胆	O
酸	O
呈	O
不	O
可	O
逆	O
结	O
合	O
,	O
因	O
而	O
LB	O
阻	O
断	O
胆	O
酸	O
的	O
肠	O
肝	O
循	O
环	O
,	O
促	O
进	O
胆	O
酸	O
随	O
大	O
便	O
排	O
出	O
体	O
外	O
,	O
阻	O
断	O
胆	O
汁	O
LB	O
酸	O
中	O
胆	O
固	O
醇	O
的	O
重	O
吸	O
收	O
,	O
能	O
降	O
低	O
血	O
总	B-Test
胆	I-Test
固	I-Test
醇	I-Test
(	I-Test
T	I-Test
C	I-Test
)	I-Test
及	O
L	B-Test
D	I-Test
L	I-Test
—	I-Test
C	I-Test
水	O
LB	O
平	O
,	O
但	O
对	O
T	B-Test
G	I-Test
无	O
降	O
低	O
作	O
用	O
。	O

胆	B-Drug
汁	I-Drug
酸	I-Drug
螯	I-Drug
合	I-Drug
剂	I-Drug
在	O
此	O
肠	B-Anatomy
道	I-Anatomy
内	O
不	O
吸	O
LB	O
收	O
,	O
不	O
参	O
与	O
肾	B-Anatomy
脏	I-Anatomy
代	O
谢	O
。	O

LB	O
(	O
3	O
)	O
烟	B-Drug
酸	I-Drug
:	O
烟	B-Drug
酸	I-Drug
的	O
降	O
脂	O
作	O
用	O
机	O
制	O
尚	O
不	O
明	O
确	O
,	O
可	O
能	O
与	O
抑	O
制	O
LB	O
脂	B-Anatomy
肪	I-Anatomy
组	I-Anatomy
织	I-Anatomy
中	O
的	O
脂	O
解	O
和	O
减	O
少	O
肝	B-Anatomy
脏	I-Anatomy
中	O
V	B-Test
L	I-Test
D	I-Test
L	I-Test
合	O
成	O
和	O
分	O
泌	O
有	O
关	O
,	O
此	O
LB	O
外	O
,	O
烟	B-Drug
酸	I-Drug
还	O
具	O
有	O
促	O
进	O
脂	O
蛋	O
白	O
酶	O
的	O
活	O
性	O
,	O
加	O
速	O
脂	O
蛋	O
白	O
中	O
T	B-Test
G	I-Test
的	O
LB	O
水	O
解	O
的	O
作	O
用	O
,	O
因	O
而	O
其	O
降	O
低	O
T	B-Test
G	I-Test
的	O
作	O
用	O
明	O
显	O
。	O

但	O
烟	B-Drug
酸	I-Drug
可	O
导	O
致	O
糖	B-Disease
LB	I-Disease
代	I-Disease
谢	I-Disease
异	I-Disease
常	I-Disease
或	O
糖	B-Disease
耐	I-Disease
量	I-Disease
恶	I-Disease
化	I-Disease
,	O
一	O
般	O
不	O
推	O
荐	O
在	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
中	O
使	O
用	O
,	O
LB	O
若	O
必	O
须	O
使	O
用	O
,	O
应	O
该	O
定	O
期	O
监	O
测	O
血	B-Test
糖	I-Test
水	O
平	O
。	O

烟	B-Drug
酸	I-Drug
和	O
阿	B-Drug
昔	I-Drug
莫	I-Drug
司	I-Drug
在	O
LB	O
。	O

肾	B-Test
功	I-Test
能	I-Test
减	I-Disease
退	I-Disease
患	O
者	O
中	O
应	O
用	O
证	O
据	O
有	O
限	O
,	O
应	O
谨	O
慎	O
或	O
减	O
量	O
使	O
用	O
。	O

LB	O
(	O
4	O
)	O
苯	B-Drug
氧	I-Drug
芳	I-Drug
酸	I-Drug
类	I-Drug
:	O
能	O
增	O
强	O
脂	O
蛋	O
白	O
酯	O
酶	O
的	O
活	O
性	O
,	O
加	O
速	O
V	B-Test
L	I-Test
D	I-Test
L	I-Test
LB	O
分	O
解	O
代	O
谢	O
,	O
并	O
能	O
抑	O
制	O
肝	B-Anatomy
脏	I-Anatomy
中	O
V	B-Test
L	I-Test
D	I-Test
L	I-Test
的	O
合	O
成	O
与	O
分	O
泌	O
,	O
可	O
降	O
低	O
LB	O
T	B-Test
G	I-Test
SPACE	O
2	B-Level
2	I-Level
%	I-Level
一	I-Level
4	I-Level
3	I-Level
%	I-Level
、	O
T	B-Test
C	I-Test
SPACE	O
6	B-Level
%	I-Level
一	I-Level
1	I-Level
5	I-Level
%	I-Level
,	O
并	O
有	O
不	O
同	O
程	O
度	O
升	O
高	O
高	B-Test
密	I-Test
度	I-Test
脂	I-Test
蛋	I-Test
LB	I-Test
白	I-Test
胆	I-Test
固	I-Test
醇	I-Test
(	I-Test
H	I-Test
D	I-Test
L	I-Test
—	I-Test
C	I-Test
)	I-Test
的	O
作	O
用	O
。	O

有	O
证	O
据	O
显	O
示	O
贝	B-Drug
特	I-Drug
类	I-Drug
药	I-Drug
物	I-Drug
将	O
会	O
升	O
LB	O
高	O
增	O
加	O
心	B-Disease
血	I-Disease
管	I-Disease
事	I-Disease
件	I-Disease
风	O
险	O
的	O
血	O
清	O
肌	O
酐	O
和	O
同	B-Test
源	I-Test
半	I-Test
胱	I-Test
氨	I-Test
酸	I-Test
(	I-Test
H	I-Test
c	I-Test
y	I-Test
)	I-Test
LB	O
水	O
平	O
。	O

肾	B-Test
功	I-Test
能	I-Test
减	I-Disease
退	I-Disease
的	O
糖	B-Disease
尿	I-Disease
病	I-Disease
患	O
者	O
应	O
根	O
据	O
其	O
G	B-Test
F	I-Test
R	I-Test
水	O
平	O
减	O
少	O
非	B-Drug
LB	I-Drug
诺	I-Drug
贝	I-Drug
特	I-Drug
、	O
吉	B-Drug
非	I-Drug
贝	I-Drug
齐	I-Drug
及	O
苯	B-Drug
扎	I-Drug
贝	I-Drug
特	I-Drug
等	O
贝	B-Drug
特	I-Drug
类	I-Drug
药	I-Drug
物	I-Drug
,	O
并	O
在	O
严	B-Level
重	I-Level
的	I-Disease
肾	B-Test
LB	I-Test
功	I-Test
能	I-Test
不	I-Disease
全	I-Disease
患	O
者	O
中	O
禁	O
用	O
。	O

如	O
非	B-Drug
诺	I-Drug
贝	I-Drug
特	I-Drug
不	O
能	O
用	O
于	O
透	B-Treatment
析	I-Treatment
,	O
且	O
当	O
LB	O
m	B-Test_Value
i	I-Test_Value
n	I-Test_Value
~	I-Test_Value
·	I-Test_Value
1	I-Test_Value
.	I-Test_Value
7	I-Test_Value
3	I-Test_Value
SPACE	I-Test_Value
m	I-Test_Value
。	O

2	O
时	O
应	O
将	O
吉	B-Drug
非	I-Drug
贝	I-Drug
齐	I-Drug
的	O
用	O
量	O
减	O
至	O
6	B-Amount
0	I-Amount
0	I-Amount
SPACE	I-Amount
m	I-Amount
g	I-Amount
/	I-Amount
d	I-Amount
,	O
当	O
LB	O
(	O
5	O
)	O
胆	B-Drug
固	I-Drug
醇	I-Drug
吸	I-Drug
收	I-Drug
抑	I-Drug
制	I-Drug
剂	I-Drug
:	B-Drug
依	I-Drug
折	I-Drug
麦	I-Drug
布	I-Drug
附	O
着	O
于	O
小	O
肠	O
绒	O
毛	O
刷	O
状	O
LB	O
缘	O
,	O
抑	O
制	O
胆	O
固	O
醇	O
的	O
吸	O
收	O
,	O
从	O
而	O
降	O
低	O
小	B-Anatomy
肠	I-Anatomy
中	O
的	O
胆	O
固	O
醇	O
向	O
肝	B-Anatomy
脏	I-Anatomy
中	O
LB	O
的	O
转	O
运	O
,	O
使	O
得	O
肝	B-Anatomy
脏	I-Anatomy
胆	O
固	O
醇	O
贮	O
量	O
降	O
低	O
从	O
而	O
增	O
加	O
血	O
液	O
中	O
胆	O
固	O
醇	O
LB	O
的	O
清	O
除	O
。	O

本	O
品	O
不	O
增	O
加	O
胆	O
汁	O
分	O
泌	O
(	O
如	O
胆	B-Drug
酸	I-Drug
螯	I-Drug
合	I-Drug
剂	I-Drug
)	O
,	O
也	O
不	O
抑	O
制	O
LB	O
胆	O
固	O
醇	O
在	O
肝	B-Anatomy
脏	I-Anatomy
中	O
的	O
合	O
成	O
(	O
如	O
他	B-Drug
汀	I-Drug
类	I-Drug
)	O
。	O

依	B-Drug
折	I-Drug
麦	I-Drug
布	I-Drug
在	O
不	O
同	O
肾	B-Test
功	I-Test
LB	I-Test
能	I-Test
水	O
平	O
下	O
均	O
无	O
需	O
调	O
整	O
剂	O
量	O
。	O

LB	O
(	O
五	O
)	O
。	O

肾	B-Treatment
脏	I-Treatment
替	I-Treatment
代	I-Treatment
治	I-Treatment
疗	I-Treatment
LB	O
件	O
允	O
许	O
的	O
情	O
况	O
下	O
可	O
选	O
择	O
。	O

肾	B-Treatment
脏	I-Treatment
替	I-Treatment
代	I-Treatment
治	I-Treatment
疗	I-Treatment
,	O
包	O
括	O
血	B-Treatment
液	I-Treatment
透	I-Treatment
析	I-Treatment
、	O
腹	B-Treatment
膜	I-Treatment
LB	I-Treatment
透	I-Treatment
析	I-Treatment
和	O
肾	B-Operation
脏	I-Operation
移	I-Operation
植	I-Operation
等	O
。	O

LB	O
(	O
六	O
)	O
其	O
他	O
治	O
疗	O
药	O
物	O
应	O
用	O
、	O
研	O
制	O
及	O
展	O
望	O
LB	O
1	O
.	O
微	B-Drug
循	I-Drug
环	I-Drug
扩	I-Drug
张	I-Drug
剂	I-Drug
:	O
(	O
1	O
)	O
胰	B-Drug
激	I-Drug
肽	I-Drug
原	I-Drug
酶	I-Drug
肠	I-Drug
溶	I-Drug
片	I-Drug
(	I-Drug
怡	I-Drug
开	I-Drug
)	I-Drug
:	O
有	O
改	O
LB	O
善	O
微	O
循	O
环	O
作	O
用	O
。	O

主	O
要	O
用	O
于	O
微	B-Disease
循	I-Disease
环	I-Disease
障	I-Disease
碍	I-Disease
性	I-Disease
疾	I-Disease
病	I-Disease
,	O
如	O
糖	B-Disease
尿	I-Disease
病	I-Disease
引	O
LB	O
起	O
的	O
肾	B-Disease
病	I-Disease
”	O
”	O
l	O
、	O
周	B-Disease
围	I-Disease
神	I-Disease
经	I-Disease
病	I-Disease
、	O
视	B-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
。	O

脑	B-Disease
出	I-Disease
血	I-Disease
及	O
其	O
他	O
出	B-Disease
血	I-Disease
性	I-Disease
LB	I-Disease
疾	I-Disease
病	I-Disease
的	O
急	O
性	O
期	O
禁	O
用	O
。	O

(	O
2	O
)	B-Drug
羟	I-Drug
苯	I-Drug
磺	I-Drug
酸	I-Drug
钙	I-Drug
(	I-Drug
导	I-Drug
升	I-Drug
明	I-Drug
)	I-Drug
可	O
用	O
于	O
糖	B-Disease
尿	I-Disease
病	I-Disease
LB	I-Disease
性	I-Disease
微	I-Disease
血	I-Disease
管	I-Disease
病	I-Disease
变	I-Disease
”	O
叫	O
:	O
视	B-Disease
网	I-Disease
膜	I-Disease
病	I-Disease
及	O
肾	B-Disease
小	I-Disease
球	I-Disease
硬	I-Disease
化	I-Disease
症	I-Disease
(	O
基	B-Disease
.	I-Disease
威	I-Disease
氏	I-Disease
综	I-Disease
合	I-Disease
LB	I-Disease
征	I-Disease
)	O
,	O
严	B-Level
重	I-Level
肾	B-Test
功	I-Test
能	I-Test
不	I-Disease
全	I-Disease
需	O
透	B-Treatment
析	I-Treatment
的	O
患	O
者	O
应	O
减	O
量	O
。	O

LB	O
2	O
.	O
探	O
索	O
中	B-Drug
药	I-Drug
和	O
中	B-Treatment
西	I-Treatment
医	I-Treatment
结	I-Treatment
合	I-Treatment
治	O
疗	O
糖	B-Disease
尿	I-Disease
病	I-Disease
肾	I-Disease
病	I-Disease
